date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,Tamil Nadu,Nagapattinam,609309,1,1,0
31-12-2025,Tamil Nadu,Nagapattinam,609310,0,1,0
31-12-2025,Tamil Nadu,Nagapattinam,609314,2,0,0
31-12-2025,Tamil Nadu,Nagapattinam,609704,1,0,0
31-12-2025,Tamil Nadu,Nagapattinam,611110,0,1,0
31-12-2025,Tamil Nadu,Namakkal,637003,1,1,0
31-12-2025,Tamil Nadu,Namakkal,637015,1,0,0
31-12-2025,Tamil Nadu,Namakkal,637207,0,1,0
31-12-2025,Tamil Nadu,Namakkal,637210,1,1,0
31-12-2025,Tamil Nadu,Namakkal,637214,1,1,0
31-12-2025,Tamil Nadu,Namakkal,637409,1,0,0
31-12-2025,Tamil Nadu,Namakkal,638183,3,2,0
31-12-2025,Tamil Nadu,Perambalur,621116,1,0,0
31-12-2025,Tamil Nadu,Pudukkottai,614622,2,1,0
31-12-2025,Tamil Nadu,Pudukkottai,614629,1,1,0
31-12-2025,Tamil Nadu,Pudukkottai,614801,2,4,0
31-12-2025,Tamil Nadu,Pudukkottai,622503,2,2,0
31-12-2025,Tamil Nadu,Pudukkottai,622507,3,0,0
31-12-2025,Tamil Nadu,Ramanathapuram,623120,3,1,0
31-12-2025,Tamil Nadu,Ramanathapuram,623308,0,1,0
31-12-2025,Tamil Nadu,Ramanathapuram,623402,1,0,0
31-12-2025,Tamil Nadu,Ramanathapuram,623501,1,1,0
31-12-2025,Tamil Nadu,Ramanathapuram,623504,3,0,0
31-12-2025,Tamil Nadu,Ramanathapuram,623514,1,1,0
31-12-2025,Tamil Nadu,Ramanathapuram,623518,0,2,0
31-12-2025,Tamil Nadu,Ramanathapuram,623523,2,0,0
31-12-2025,Tamil Nadu,Ramanathapuram,623524,1,1,0
31-12-2025,Tamil Nadu,Ramanathapuram,623601,9,0,0
31-12-2025,Tamil Nadu,Salem,636003,2,1,0
31-12-2025,Tamil Nadu,Salem,636004,1,1,0
31-12-2025,Tamil Nadu,Salem,636005,2,1,0
31-12-2025,Tamil Nadu,Salem,636102,2,0,0
31-12-2025,Tamil Nadu,Salem,636104,0,1,0
31-12-2025,Tamil Nadu,Salem,636138,1,1,0
31-12-2025,Tamil Nadu,Salem,636303,4,2,0
31-12-2025,Tamil Nadu,Salem,636307,3,1,0
31-12-2025,Tamil Nadu,Salem,636351,0,2,0
31-12-2025,Tamil Nadu,Salem,636456,1,0,0
31-12-2025,Tamil Nadu,Salem,637501,4,0,0
31-12-2025,Tamil Nadu,Sivaganga,630212,1,0,0
31-12-2025,Tamil Nadu,Sivaganga,630302,7,1,0
31-12-2025,Tamil Nadu,Sivaganga,630313,2,0,0
31-12-2025,Tamil Nadu,Sivaganga,630551,2,1,0
31-12-2025,Tamil Nadu,Sivaganga,630552,1,0,0
31-12-2025,Tamil Nadu,Sivaganga,630553,3,0,0
31-12-2025,Tamil Nadu,Sivaganga,630562,1,3,0
31-12-2025,Tamil Nadu,Sivaganga,630609,3,1,0
31-12-2025,Tamil Nadu,Sivaganga,630611,5,0,0
31-12-2025,Tamil Nadu,Sivaganga,630710,0,1,0
31-12-2025,Tamil Nadu,Tenkasi,627756,3,0,0
31-12-2025,Tamil Nadu,Tenkasi,627808,0,1,0
31-12-2025,Tamil Nadu,Tenkasi,627859,1,0,0
31-12-2025,Tamil Nadu,Thanjavur,609804,0,1,0
31-12-2025,Tamil Nadu,Thanjavur,609807,1,4,0
31-12-2025,Tamil Nadu,Thanjavur,612001,5,3,0
31-12-2025,Tamil Nadu,Thanjavur,612103,0,2,0
31-12-2025,Tamil Nadu,Thanjavur,612105,0,1,0
31-12-2025,Tamil Nadu,Thanjavur,612301,0,6,0
31-12-2025,Tamil Nadu,Thanjavur,612804,1,1,0
31-12-2025,Tamil Nadu,Thanjavur,613201,0,2,0
31-12-2025,Tamil Nadu,Thanjavur,613204,3,3,0
31-12-2025,Tamil Nadu,Thanjavur,613501,1,2,0
31-12-2025,Tamil Nadu,Thanjavur,613504,2,0,0
31-12-2025,Tamil Nadu,Thanjavur,614203,1,3,0
31-12-2025,Tamil Nadu,Thanjavur,614206,1,0,0
31-12-2025,Tamil Nadu,Thanjavur,614210,1,0,0
31-12-2025,Tamil Nadu,Thanjavur,614613,1,2,0
31-12-2025,Tamil Nadu,Thanjavur,614630,0,1,0
31-12-2025,Tamil Nadu,Thanjavur,614701,5,3,0
31-12-2025,Tamil Nadu,Thanjavur,614704,1,0,0
31-12-2025,Tamil Nadu,Thanjavur,614904,1,2,0
31-12-2025,Tamil Nadu,The Nilgiris,643003,3,0,0
31-12-2025,Tamil Nadu,The Nilgiris,643004,1,1,0
31-12-2025,Tamil Nadu,Theni,625516,4,0,0
31-12-2025,Tamil Nadu,Theni,625522,1,0,0
31-12-2025,Tamil Nadu,Theni,625534,5,1,0
31-12-2025,Tamil Nadu,Thiruvallur,601204,1,0,0
31-12-2025,Tamil Nadu,Thiruvarur,609405,1,1,0
31-12-2025,Tamil Nadu,Thiruvarur,610001,5,0,0
31-12-2025,Tamil Nadu,Thiruvarur,610003,1,1,0
31-12-2025,Tamil Nadu,Thiruvarur,610004,1,0,0
31-12-2025,Tamil Nadu,Thiruvarur,611101,0,1,0
31-12-2025,Tamil Nadu,Thiruvarur,612604,0,1,0
31-12-2025,Tamil Nadu,Thiruvarur,613704,1,2,0
31-12-2025,Tamil Nadu,Thiruvarur,614017,1,0,0
31-12-2025,Tamil Nadu,Thiruvarur,614101,1,0,0
31-12-2025,Tamil Nadu,Thiruvarur,614702,1,2,0
31-12-2025,Tamil Nadu,Thiruvarur,614717,2,0,0
31-12-2025,Tamil Nadu,Thoothukkudi,628101,1,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628213,0,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628215,1,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628252,1,0,0
31-12-2025,Tamil Nadu,Thoothukkudi,628704,0,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628902,1,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628904,1,0,0
31-12-2025,Tamil Nadu,Thoothukkudi,628907,1,1,0
31-12-2025,Tamil Nadu,Thoothukkudi,628952,3,2,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620003,4,2,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620005,3,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620007,1,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620015,2,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620017,2,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,620021,1,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621001,2,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621003,3,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621005,3,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621006,3,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621105,1,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621112,3,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621204,0,1,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621205,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621206,0,3,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621207,3,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621213,2,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621215,5,2,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621314,1,4,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621653,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,621703,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,622002,1,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,639103,2,0,0
31-12-2025,Tamil Nadu,Tiruchirappalli,639112,1,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627002,4,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627110,0,2,0
31-12-2025,Tamil Nadu,Tirunelveli,627112,1,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627116,1,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627117,3,2,0
31-12-2025,Tamil Nadu,Tirunelveli,627352,2,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627353,3,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627414,2,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627415,1,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627425,1,2,0
31-12-2025,Tamil Nadu,Tirunelveli,627657,2,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627753,5,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627754,2,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627758,1,2,0
31-12-2025,Tamil Nadu,Tirunelveli,627852,2,1,0
31-12-2025,Tamil Nadu,Tirunelveli,627855,3,0,0
31-12-2025,Tamil Nadu,Tirunelveli,627858,0,1,0
31-12-2025,Tamil Nadu,Tirupattur,635701,1,2,0
31-12-2025,Tamil Nadu,Tirupattur,635754,2,1,0
31-12-2025,Tamil Nadu,Tirupattur,635852,2,0,0
31-12-2025,Tamil Nadu,Tiruppur,641603,10,2,0
31-12-2025,Tamil Nadu,Tiruppur,641607,4,0,0
31-12-2025,Tamil Nadu,Tiruppur,642112,4,0,0
31-12-2025,Tamil Nadu,Tiruppur,642113,2,0,0
31-12-2025,Tamil Nadu,Tiruppur,642126,8,6,0
31-12-2025,Tamil Nadu,Tiruppur,642204,2,0,0
31-12-2025,Tamil Nadu,Tiruvallur,600019,8,6,0
31-12-2025,Tamil Nadu,Tiruvallur,600053,5,8,0
31-12-2025,Tamil Nadu,Tiruvallur,600055,4,1,0
31-12-2025,Tamil Nadu,Tiruvallur,600066,2,0,0
31-12-2025,Tamil Nadu,Tiruvallur,600089,4,1,0
31-12-2025,Tamil Nadu,Tiruvallur,600101,3,0,0
31-12-2025,Tamil Nadu,Tiruvallur,600110,0,2,0
31-12-2025,Tamil Nadu,Tiruvallur,601103,3,3,3
31-12-2025,Tamil Nadu,Tiruvallur,601201,10,9,0
31-12-2025,Tamil Nadu,Tiruvallur,601203,1,3,0
31-12-2025,Tamil Nadu,Tiruvallur,602003,1,1,0
31-12-2025,Tamil Nadu,Tiruvallur,602025,2,1,1
31-12-2025,Tamil Nadu,Tiruvallur,602028,1,2,0
31-12-2025,Tamil Nadu,Tiruvallur,631205,2,2,0
31-12-2025,Tamil Nadu,Tiruvallur,631207,2,0,0
31-12-2025,Tamil Nadu,Tiruvallur,631208,4,3,0
31-12-2025,Tamil Nadu,Tiruvallur,631303,2,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,604405,1,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,604407,3,3,0
31-12-2025,Tamil Nadu,Tiruvannamalai,604503,1,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,604601,4,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,606604,1,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,606903,4,1,0
31-12-2025,Tamil Nadu,Tiruvannamalai,606906,1,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,631701,0,1,0
31-12-2025,Tamil Nadu,Tiruvannamalai,632102,1,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,632312,0,1,0
31-12-2025,Tamil Nadu,Tiruvannamalai,632317,3,0,0
31-12-2025,Tamil Nadu,Tiruvannamalai,632511,2,0,0
31-12-2025,Tamil Nadu,Vellore,631003,5,1,0
31-12-2025,Tamil Nadu,Vellore,632007,3,1,0
31-12-2025,Tamil Nadu,Vellore,632103,1,3,0
31-12-2025,Tamil Nadu,Vellore,632105,1,2,0
31-12-2025,Tamil Nadu,Vellore,632113,1,0,0
31-12-2025,Tamil Nadu,Vellore,632203,2,0,0
31-12-2025,Tamil Nadu,Vellore,632209,1,0,0
31-12-2025,Tamil Nadu,Vellore,632404,4,1,0
31-12-2025,Tamil Nadu,Vellore,632601,1,0,0
31-12-2025,Tamil Nadu,Vellore,635654,2,0,0
31-12-2025,Tamil Nadu,Vellore,635751,5,3,0
31-12-2025,Tamil Nadu,Vellore,635801,2,1,0
31-12-2025,Tamil Nadu,Vellore,635815,1,0,0
31-12-2025,Tamil Nadu,Villupuram,604001,2,2,0
31-12-2025,Tamil Nadu,Villupuram,604154,2,0,0
31-12-2025,Tamil Nadu,Villupuram,604204,1,0,0
31-12-2025,Tamil Nadu,Villupuram,604206,1,0,0
31-12-2025,Tamil Nadu,Villupuram,604301,1,0,0
31-12-2025,Tamil Nadu,Villupuram,604307,0,1,0
31-12-2025,Tamil Nadu,Villupuram,605109,1,0,0
31-12-2025,Tamil Nadu,Villupuram,605701,0,1,0
31-12-2025,Tamil Nadu,Villupuram,605757,1,0,0
31-12-2025,Tamil Nadu,Villupuram,607202,1,0,0
31-12-2025,Tamil Nadu,Viluppuram,604207,1,0,0
31-12-2025,Tamil Nadu,Viluppuram,604303,4,3,0
31-12-2025,Tamil Nadu,Viluppuram,605502,1,0,0
31-12-2025,Tamil Nadu,Viluppuram,605752,3,0,0
31-12-2025,Tamil Nadu,Viluppuram,605754,2,0,0
31-12-2025,Tamil Nadu,Viluppuram,605801,1,0,0
31-12-2025,Tamil Nadu,Viluppuram,606107,1,1,0
31-12-2025,Tamil Nadu,Viluppuram,606402,1,0,0
31-12-2025,Tamil Nadu,Viluppuram,607209,1,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626001,8,2,0
31-12-2025,Tamil Nadu,Virudhunagar,626003,1,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626005,2,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626101,5,3,0
31-12-2025,Tamil Nadu,Virudhunagar,626108,2,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626121,3,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626122,1,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626124,4,1,0
31-12-2025,Tamil Nadu,Virudhunagar,626127,2,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626131,2,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626140,1,0,0
31-12-2025,Tamil Nadu,Virudhunagar,626202,1,0,0
31-12-2025,Telangana,Adilabad,504231,1,0,0
31-12-2025,Telangana,Adilabad,504292,0,3,0
31-12-2025,Telangana,Adilabad,504295,0,1,0
31-12-2025,Telangana,Bhadradri Kothagudem,507101,6,2,0
31-12-2025,Telangana,Bhadradri Kothagudem,507166,1,0,0
31-12-2025,Telangana,Hanumakonda,506142,1,1,0
31-12-2025,Telangana,Hyderabad,500009,1,0,0
31-12-2025,Telangana,Hyderabad,500013,15,6,0
31-12-2025,Telangana,Hyderabad,500025,2,0,0
31-12-2025,Telangana,Hyderabad,500049,1,0,0
31-12-2025,Telangana,Hyderabad,500053,31,13,1
31-12-2025,Telangana,Hyderabad,500059,9,8,0
31-12-2025,Telangana,Hyderabad,500065,5,1,0
31-12-2025,Telangana,Hyderabad,500072,1,2,0
31-12-2025,Telangana,Hyderabad,500080,4,3,0
31-12-2025,Telangana,Jagitial,505325,2,0,0
31-12-2025,Telangana,Jagitial,505460,4,0,0
31-12-2025,Telangana,Jagitial,505526,1,0,0
31-12-2025,Telangana,Jagitial,505532,1,0,0
31-12-2025,Telangana,Jayashankar Bhupalpally,506345,2,1,0
31-12-2025,Telangana,Jogulamba Gadwal,509127,2,3,0
31-12-2025,Telangana,Jogulamba Gadwal,509128,3,2,0
31-12-2025,Telangana,K.v. Rangareddy,500018,5,2,0
31-12-2025,Telangana,K.v. Rangareddy,500032,2,1,0
31-12-2025,Telangana,K.v. Rangareddy,500047,1,2,0
31-12-2025,Telangana,K.v. Rangareddy,500052,23,7,0
31-12-2025,Telangana,K.v. Rangareddy,500058,6,0,0
31-12-2025,Telangana,K.v. Rangareddy,500081,2,3,0
31-12-2025,Telangana,K.v. Rangareddy,500090,1,0,0
31-12-2025,Telangana,K.v. Rangareddy,501101,1,1,0
31-12-2025,Telangana,K.v. Rangareddy,501142,2,2,0
31-12-2025,Telangana,K.v. Rangareddy,501505,11,5,0
31-12-2025,Telangana,K.v. Rangareddy,501511,0,1,0
31-12-2025,Telangana,K.v. Rangareddy,509325,8,4,0
31-12-2025,Telangana,Kamareddy,503125,3,0,0
31-12-2025,Telangana,Kamareddy,503309,1,2,0
31-12-2025,Telangana,Kamareddy,503321,4,0,0
31-12-2025,Telangana,Karimnagar,505122,1,1,0
31-12-2025,Telangana,Karimnagar,505185,1,1,0
31-12-2025,Telangana,Karimnagar,505186,1,0,0
31-12-2025,Telangana,Karimnagar,505306,1,0,0
31-12-2025,Telangana,Karimnagar,505326,3,0,0
31-12-2025,Telangana,Karimnagar,505416,1,1,0
31-12-2025,Telangana,Karimnagar,505475,1,0,0
31-12-2025,Telangana,Karimnagar,505502,1,0,0
31-12-2025,Telangana,Karimnagar,505503,0,1,0
31-12-2025,Telangana,Karimnagar,505526,1,0,0
31-12-2025,Telangana,Karimnagar,505532,1,0,0
31-12-2025,Telangana,Khammam,507122,5,3,0
31-12-2025,Telangana,Khammam,507158,0,1,0
31-12-2025,Telangana,Khammam,507165,1,0,0
31-12-2025,Telangana,Khammam,507182,1,2,0
31-12-2025,Telangana,Khammam,507183,1,0,0
31-12-2025,Telangana,Khammam,507204,0,1,0
31-12-2025,Telangana,Komaram Bheem,504299,2,1,0
31-12-2025,Telangana,Mahabubabad,506134,1,0,0
31-12-2025,Telangana,Mahabubnagar,509202,1,6,0
31-12-2025,Telangana,Mahabubnagar,509208,1,1,0
31-12-2025,Telangana,Mahabubnagar,509215,1,2,0
31-12-2025,Telangana,Mahabubnagar,509228,1,0,0
31-12-2025,Telangana,Mahabubnagar,509385,2,2,0
31-12-2025,Telangana,Mahabubnagar,509408,0,1,0
31-12-2025,Telangana,Mancherial,504205,1,0,0
31-12-2025,Telangana,Mancherial,504220,1,0,0
31-12-2025,Telangana,Mancherial,504301,0,1,0
31-12-2025,Telangana,Medak,502110,1,1,0
31-12-2025,Telangana,Medak,502256,1,0,0
31-12-2025,Telangana,Medak,502271,1,2,0
31-12-2025,Telangana,Medak,502273,4,0,0
31-12-2025,Telangana,Medak,502305,1,0,0
31-12-2025,Telangana,Medak,502316,5,0,0
31-12-2025,Telangana,Medak,502321,1,0,0
31-12-2025,Telangana,Medak,502336,2,2,0
31-12-2025,Telangana,Medchal-malkajgiri,500010,3,3,0
31-12-2025,Telangana,Medchal-malkajgiri,500040,3,0,0
31-12-2025,Telangana,Medchal-malkajgiri,500049,2,0,0
31-12-2025,Telangana,Medchal-malkajgiri,500051,0,1,0
31-12-2025,Telangana,Medchal-malkajgiri,500067,1,1,0
31-12-2025,Telangana,Medchal-malkajgiri,500092,5,0,0
31-12-2025,Telangana,Medchal−malkajgiri,500039,1,0,0
31-12-2025,Telangana,Medchal−malkajgiri,500072,2,1,0
31-12-2025,Telangana,Mulugu,506347,2,0,0
31-12-2025,Telangana,Nagarkurnool,509105,1,0,0
31-12-2025,Telangana,Nagarkurnool,509412,1,1,0
31-12-2025,Telangana,Nalgonda,508001,11,3,0
31-12-2025,Telangana,Nalgonda,508004,1,0,0
31-12-2025,Telangana,Nalgonda,508248,7,2,0
31-12-2025,Telangana,Nalgonda,508255,2,1,0
31-12-2025,Telangana,Nalgonda,508280,1,1,0
31-12-2025,Telangana,Nalgonda,508285,1,1,0
31-12-2025,Telangana,Nalgonda,508373,2,0,0
31-12-2025,Telangana,Narayanpet,509208,3,5,0
31-12-2025,Telangana,Narayanpet,509336,1,0,0
31-12-2025,Telangana,Narayanpet,509351,3,0,0
31-12-2025,Telangana,Narayanpet,509411,2,0,0
31-12-2025,Telangana,Nirmal,504102,6,1,0
31-12-2025,Telangana,Nirmal,504110,1,1,0
31-12-2025,Telangana,Nirmal,504203,2,1,0
31-12-2025,Telangana,Nirmal,504310,1,0,0
31-12-2025,Telangana,Nizamabad,503164,2,0,0
31-12-2025,Telangana,Nizamabad,503180,3,0,0
31-12-2025,Telangana,Nizamabad,503187,1,0,0
31-12-2025,Telangana,Nizamabad,503201,1,0,0
31-12-2025,Telangana,Nizamabad,503207,5,0,0
31-12-2025,Telangana,Nizamabad,503246,3,0,0
31-12-2025,Telangana,Nizamabad,503301,1,0,0
31-12-2025,Telangana,Rangareddy,509207,0,1,0
31-12-2025,Telangana,Sangareddy,502032,10,9,0
31-12-2025,Telangana,Sangareddy,502293,1,0,0
31-12-2025,Telangana,Siddipet,502277,1,0,0
31-12-2025,Telangana,Siddipet,502301,1,0,0
31-12-2025,Telangana,Siddipet,506367,1,0,0
31-12-2025,Telangana,Suryapet,508218,0,1,0
31-12-2025,Telangana,Suryapet,508223,1,0,0
31-12-2025,Telangana,Suryapet,508246,2,1,0
31-12-2025,Telangana,Suryapet,508376,1,0,0
31-12-2025,Telangana,Wanaparthy,509104,7,2,0
31-12-2025,Telangana,Wanaparthy,509110,0,2,0
31-12-2025,Telangana,Wanaparthy,509130,3,1,0
31-12-2025,Telangana,Warangal,506112,2,1,0
31-12-2025,Telangana,Warangal,506122,1,0,0
31-12-2025,Telangana,Warangal,506222,0,1,0
31-12-2025,Telangana,Warangal,506313,1,0,0
31-12-2025,Telangana,Warangal,506331,3,0,0
31-12-2025,Telangana,Warangal,506368,0,1,0
31-12-2025,Telangana,Warangal Rural,506134,1,0,0
31-12-2025,Telangana,Warangal Rural,506332,1,0,0
31-12-2025,Telangana,Warangal Urban,506013,1,0,0
31-12-2025,Telangana,Yadadri.,508113,3,0,0
31-12-2025,Telangana,Yadadri.,508115,2,0,0
31-12-2025,Telangana,Yadadri.,508116,5,2,0
31-12-2025,Tripura,Dhalai,799285,3,2,0
31-12-2025,Tripura,Gomati,799125,1,0,0
31-12-2025,Tripura,Khowai,799201,2,2,0
31-12-2025,Tripura,Khowai,799202,0,1,0
31-12-2025,Tripura,North Tripura,799253,0,2,0
31-12-2025,Tripura,North Tripura,799262,3,0,0
31-12-2025,Tripura,Sepahijala,799105,0,2,0
31-12-2025,Tripura,Sepahijala,799115,2,8,0
31-12-2025,Tripura,South Tripura,799104,0,7,0
31-12-2025,Tripura,South Tripura,799144,2,8,0
31-12-2025,Tripura,Unakoti,799263,0,1,0
31-12-2025,Tripura,West Tripura,799002,1,2,1
31-12-2025,Tripura,West Tripura,799007,0,1,0
31-12-2025,Uttar Pradesh,Agra,282001,28,44,3
31-12-2025,Uttar Pradesh,Agra,282003,6,7,1
31-12-2025,Uttar Pradesh,Agra,282005,2,18,3
31-12-2025,Uttar Pradesh,Agra,282006,18,32,0
31-12-2025,Uttar Pradesh,Agra,282007,19,25,0
31-12-2025,Uttar Pradesh,Agra,282009,4,8,0
31-12-2025,Uttar Pradesh,Agra,283102,12,17,0
31-12-2025,Uttar Pradesh,Agra,283113,6,8,0
31-12-2025,Uttar Pradesh,Aligarh,202122,8,5,0
31-12-2025,Uttar Pradesh,Aligarh,202165,9,8,0
31-12-2025,Uttar Pradesh,Allahabad,211007,0,2,0
31-12-2025,Uttar Pradesh,Allahabad,211010,1,1,0
31-12-2025,Uttar Pradesh,Allahabad,212106,13,9,0
31-12-2025,Uttar Pradesh,Allahabad,212301,13,8,0
31-12-2025,Uttar Pradesh,Allahabad,212306,9,5,0
31-12-2025,Uttar Pradesh,Allahabad,212307,2,6,0
31-12-2025,Uttar Pradesh,Allahabad,221505,7,11,0
31-12-2025,Uttar Pradesh,Allahabad,221508,3,6,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224122,17,13,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224125,1,5,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224129,6,11,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224149,5,16,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224151,3,7,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224152,3,2,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224176,1,5,0
31-12-2025,Uttar Pradesh,Ambedkar Nagar,224190,6,16,0
31-12-2025,Uttar Pradesh,Amethi,227806,3,6,0
31-12-2025,Uttar Pradesh,Amethi,227807,4,2,0
31-12-2025,Uttar Pradesh,Amethi,229124,1,2,0
31-12-2025,Uttar Pradesh,Amethi,229126,1,2,0
31-12-2025,Uttar Pradesh,Amethi,229135,2,2,0
31-12-2025,Uttar Pradesh,Amethi,229401,0,2,0
31-12-2025,Uttar Pradesh,Amroha,244221,35,25,1
31-12-2025,Uttar Pradesh,Amroha,244501,6,1,0
31-12-2025,Uttar Pradesh,Auraiya,206120,0,2,0
31-12-2025,Uttar Pradesh,Auraiya,206121,4,7,0
31-12-2025,Uttar Pradesh,Auraiya,206122,4,18,1
31-12-2025,Uttar Pradesh,Auraiya,206129,8,3,0
31-12-2025,Uttar Pradesh,Auraiya,206247,5,5,2
31-12-2025,Uttar Pradesh,Auraiya,206248,1,7,0
31-12-2025,Uttar Pradesh,Ayodhya,224153,0,1,0
31-12-2025,Uttar Pradesh,Ayodhya,224161,1,1,0
31-12-2025,Uttar Pradesh,Ayodhya,224205,0,1,0
31-12-2025,Uttar Pradesh,Ayodhya,224208,0,1,0
31-12-2025,Uttar Pradesh,Ayodhya,224284,0,2,0
31-12-2025,Uttar Pradesh,Azamgarh,276131,4,20,0
31-12-2025,Uttar Pradesh,Azamgarh,276139,3,6,0
31-12-2025,Uttar Pradesh,Azamgarh,276140,0,2,0
31-12-2025,Uttar Pradesh,Azamgarh,276207,2,11,1
31-12-2025,Uttar Pradesh,Azamgarh,276288,1,1,0
31-12-2025,Uttar Pradesh,Azamgarh,276402,0,1,0
31-12-2025,Uttar Pradesh,Baghpat,250625,4,3,0
31-12-2025,Uttar Pradesh,Bahraich,271824,6,4,1
31-12-2025,Uttar Pradesh,Bahraich,271830,2,13,3
31-12-2025,Uttar Pradesh,Bahraich,271835,1,3,2
31-12-2025,Uttar Pradesh,Bahraich,271841,1,1,0
31-12-2025,Uttar Pradesh,Bahraich,271865,11,63,6
31-12-2025,Uttar Pradesh,Bahraich,271872,9,9,1
31-12-2025,Uttar Pradesh,Ballia,221709,2,3,1
31-12-2025,Uttar Pradesh,Ballia,221711,1,18,0
31-12-2025,Uttar Pradesh,Ballia,221712,5,24,0
31-12-2025,Uttar Pradesh,Ballia,277205,2,6,0
31-12-2025,Uttar Pradesh,Ballia,277210,0,1,0
31-12-2025,Uttar Pradesh,Ballia,277219,0,2,0
31-12-2025,Uttar Pradesh,Ballia,277401,1,11,0
31-12-2025,Uttar Pradesh,Ballia,277502,1,3,0
31-12-2025,Uttar Pradesh,Balrampur,271306,4,24,1
31-12-2025,Uttar Pradesh,Balrampur,271607,3,7,0
31-12-2025,Uttar Pradesh,Banda,210201,2,11,0
31-12-2025,Uttar Pradesh,Bara Banki,225003,0,5,0
31-12-2025,Uttar Pradesh,Bara Banki,225121,8,6,0
31-12-2025,Uttar Pradesh,Bara Banki,225204,2,3,0
31-12-2025,Uttar Pradesh,Bara Banki,225301,7,4,0
31-12-2025,Uttar Pradesh,Bara Banki,227131,8,9,0
31-12-2025,Uttar Pradesh,Barabanki,225122,0,1,0
31-12-2025,Uttar Pradesh,Barabanki,225412,1,1,0
31-12-2025,Uttar Pradesh,Bareilly,243003,4,9,0
31-12-2025,Uttar Pradesh,Bareilly,243203,11,7,0
31-12-2025,Uttar Pradesh,Bareilly,243301,10,22,1
31-12-2025,Uttar Pradesh,Bareilly,243402,8,11,1
31-12-2025,Uttar Pradesh,Bareilly,243503,17,23,5
31-12-2025,Uttar Pradesh,Basti,272123,0,6,0
31-12-2025,Uttar Pradesh,Basti,272126,2,1,0
31-12-2025,Uttar Pradesh,Basti,272131,15,14,2
