date,state,district,pincode,demo_age_5_17,demo_age_17_
26-12-2025,Assam,Cachar,788107,1,18
26-12-2025,Assam,Cachar,788110,1,8
26-12-2025,Assam,Cachar,788117,0,5
26-12-2025,Assam,Cachar,788121,0,3
26-12-2025,Assam,Cachar,788150,1,5
26-12-2025,Assam,Charaideo,785693,4,6
26-12-2025,Assam,Chirang,783372,2,12
26-12-2025,Assam,Chirang,783391,1,22
26-12-2025,Assam,Chirang,783392,0,2
26-12-2025,Assam,Chirang,783394,1,15
26-12-2025,Assam,Darrang,784146,3,9
26-12-2025,Assam,Darrang,784147,0,9
26-12-2025,Assam,Darrang,784522,1,2
26-12-2025,Assam,Dhemaji,787026,0,7
26-12-2025,Assam,Dhemaji,787053,1,3
26-12-2025,Assam,Dhemaji,787056,1,5
26-12-2025,Assam,Dhemaji,787110,0,1
26-12-2025,Assam,Dhubri,783127,3,11
26-12-2025,Assam,Dhubri,783128,0,7
26-12-2025,Assam,Dhubri,783331,14,50
26-12-2025,Assam,Dhubri,783332,1,3
26-12-2025,Assam,Dibrugarh,785676,1,6
26-12-2025,Assam,Dibrugarh,786005,1,0
26-12-2025,Assam,Dibrugarh,786007,0,18
26-12-2025,Assam,Dibrugarh,786102,0,2
26-12-2025,Assam,Dibrugarh,786611,0,7
26-12-2025,Assam,Dibrugarh,786623,2,5
26-12-2025,Assam,Dibrugarh,786692,0,2
26-12-2025,Assam,Goalpara,783124,1,12
26-12-2025,Assam,Golaghat,785625,0,10
26-12-2025,Assam,Hailakandi,788161,6,15
26-12-2025,Assam,Hailakandi,788162,3,17
26-12-2025,Assam,Hailakandi,788164,1,15
26-12-2025,Assam,Hailakandi,788801,2,21
26-12-2025,Assam,Hojai,782445,4,25
26-12-2025,Assam,Hojai,782481,1,2
26-12-2025,Assam,Jorhat,785004,1,6
26-12-2025,Assam,Jorhat,785005,0,1
26-12-2025,Assam,Jorhat,785008,2,3
26-12-2025,Assam,Jorhat,785106,0,1
26-12-2025,Assam,Jorhat,785112,1,8
26-12-2025,Assam,Jorhat,785616,0,6
26-12-2025,Assam,Kamrup,781012,0,1
26-12-2025,Assam,Kamrup,781024,0,1
26-12-2025,Assam,Kamrup,781025,0,1
26-12-2025,Assam,Kamrup,781121,0,7
26-12-2025,Assam,Kamrup,781381,0,11
26-12-2025,Assam,Kamrup Metro,781003,1,2
26-12-2025,Assam,Kamrup Metro,781007,0,10
26-12-2025,Assam,Kamrup Metro,781009,0,8
26-12-2025,Assam,Kamrup Metro,781010,0,1
26-12-2025,Assam,Kamrup Metro,781038,0,4
26-12-2025,Assam,Kamrup Metro,781040,1,10
26-12-2025,Assam,Kamrup Metro,781171,1,2
26-12-2025,Assam,Karbi Anglong,782481,1,7
26-12-2025,Assam,Karbi Anglong,782482,0,4
26-12-2025,Assam,Karbi Anglong,782485,0,6
26-12-2025,Assam,Karimganj,788166,3,11
26-12-2025,Assam,Karimganj,788710,0,5
26-12-2025,Assam,Karimganj,788722,5,23
26-12-2025,Assam,Karimganj,788735,6,16
26-12-2025,Assam,Karimganj,788736,0,15
26-12-2025,Assam,Karimganj,788803,0,1
26-12-2025,Assam,Kokrajhar,783336,2,17
26-12-2025,Assam,Kokrajhar,783345,0,4
26-12-2025,Assam,Kokrajhar,783347,0,12
26-12-2025,Assam,Kokrajhar,783354,0,7
26-12-2025,Assam,Kokrajhar,783360,3,29
26-12-2025,Assam,Lakhimpur,784165,2,9
26-12-2025,Assam,Lakhimpur,787032,4,19
26-12-2025,Assam,Lakhimpur,787052,6,31
26-12-2025,Assam,Marigaon,782105,4,42
26-12-2025,Assam,Marigaon,782123,0,8
26-12-2025,Assam,Marigaon,782411,7,68
26-12-2025,Assam,Nagaon,782102,0,7
26-12-2025,Assam,Nagaon,782135,0,3
26-12-2025,Assam,Nagaon,782136,1,35
26-12-2025,Assam,Nagaon,782435,0,5
26-12-2025,Assam,Nagaon,782440,0,8
26-12-2025,Assam,Nalbari,781337,0,4
26-12-2025,Assam,Nalbari,781340,0,5
26-12-2025,Assam,Nalbari,781355,0,3
26-12-2025,Assam,Nalbari,781370,0,5
26-12-2025,Assam,Nalbari,781371,0,2
26-12-2025,Assam,Sibsagar,785661,0,2
26-12-2025,Assam,Sibsagar,785666,0,6
26-12-2025,Assam,Sibsagar,785670,0,1
26-12-2025,Assam,Sibsagar,785674,0,2
26-12-2025,Assam,Sibsagar,785690,0,3
26-12-2025,Assam,Sibsagar,785692,0,1
26-12-2025,Assam,Sibsagar,785697,3,4
26-12-2025,Assam,Sonitpur,784001,2,25
26-12-2025,Assam,Sonitpur,784117,2,12
26-12-2025,Assam,Sonitpur,784150,0,3
26-12-2025,Assam,Sonitpur,784166,0,3
26-12-2025,Assam,Sonitpur,784168,0,4
26-12-2025,Assam,Sonitpur,784169,3,4
26-12-2025,Assam,Sonitpur,784505,1,21
26-12-2025,Assam,Sonitpur,784524,0,1
26-12-2025,Assam,South Salmara Mankachar,783135,3,57
26-12-2025,Assam,Sribhumi,788713,0,4
27-12-2025,Andaman & Nicobar Islands,Andamans,744101,0,1
27-12-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,6
27-12-2025,Andhra Pradesh,Adilabad,504106,0,4
27-12-2025,Andhra Pradesh,Adilabad,504109,1,3
27-12-2025,Andhra Pradesh,Adilabad,504203,1,1
27-12-2025,Andhra Pradesh,Adilabad,504207,0,5
27-12-2025,Andhra Pradesh,Adilabad,504214,0,4
27-12-2025,Andhra Pradesh,Adilabad,504215,0,6
27-12-2025,Andhra Pradesh,Adilabad,504218,0,1
27-12-2025,Andhra Pradesh,Adilabad,504294,0,6
27-12-2025,Andhra Pradesh,Adilabad,504301,2,2
27-12-2025,Andhra Pradesh,Adilabad,504304,0,3
27-12-2025,Andhra Pradesh,Adilabad,504307,0,6
27-12-2025,Andhra Pradesh,Adilabad,504308,0,3
27-12-2025,Andhra Pradesh,Adilabad,504323,0,1
27-12-2025,Andhra Pradesh,Alluri Sitharama Raju,531105,0,1
27-12-2025,Andhra Pradesh,Alluri Sitharama Raju,531111,0,1
27-12-2025,Andhra Pradesh,Alluri Sitharama Raju,533284,0,1
27-12-2025,Andhra Pradesh,Alluri Sitharama Raju,533429,0,1
27-12-2025,Andhra Pradesh,Alluri Sitharama Raju,535145,1,5
27-12-2025,Andhra Pradesh,Anakapalli,531011,1,4
27-12-2025,Andhra Pradesh,Anakapalli,531020,0,1
27-12-2025,Andhra Pradesh,Anakapalli,531021,2,10
27-12-2025,Andhra Pradesh,Anakapalli,531023,0,1
27-12-2025,Andhra Pradesh,Anakapalli,531027,1,6
27-12-2025,Andhra Pradesh,Anakapalli,531075,1,0
27-12-2025,Andhra Pradesh,Anakapalli,531085,0,1
27-12-2025,Andhra Pradesh,Anakapalli,531114,1,3
27-12-2025,Andhra Pradesh,Anantapur,515133,0,3
27-12-2025,Andhra Pradesh,Anantapur,515211,0,5
27-12-2025,Andhra Pradesh,Anantapur,515303,3,3
27-12-2025,Andhra Pradesh,Anantapur,515414,1,5
27-12-2025,Andhra Pradesh,Anantapur,515521,1,7
27-12-2025,Andhra Pradesh,Anantapur,515591,2,17
27-12-2025,Andhra Pradesh,Anantapur,515621,0,7
27-12-2025,Andhra Pradesh,Anantapur,515731,1,6
27-12-2025,Andhra Pradesh,Anantapur,515763,1,3
27-12-2025,Andhra Pradesh,Anantapur,515774,0,3
27-12-2025,Andhra Pradesh,Anantapur,515787,0,3
27-12-2025,Andhra Pradesh,Anantapur,515832,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515144,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515405,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515411,1,7
27-12-2025,Andhra Pradesh,Ananthapur,515445,1,1
27-12-2025,Andhra Pradesh,Ananthapur,515501,0,5
27-12-2025,Andhra Pradesh,Ananthapur,515651,2,2
27-12-2025,Andhra Pradesh,Ananthapur,515672,1,2
27-12-2025,Andhra Pradesh,Ananthapur,515731,2,2
27-12-2025,Andhra Pradesh,Ananthapur,515741,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515842,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515870,0,1
27-12-2025,Andhra Pradesh,Ananthapur,515871,0,1
27-12-2025,Andhra Pradesh,Ananthapuramu,515001,8,26
27-12-2025,Andhra Pradesh,Ananthapuramu,515002,1,7
27-12-2025,Andhra Pradesh,Ananthapuramu,515005,0,2
27-12-2025,Andhra Pradesh,Ananthapuramu,515133,1,1
27-12-2025,Andhra Pradesh,Ananthapuramu,515231,2,2
27-12-2025,Andhra Pradesh,Ananthapuramu,515401,4,8
27-12-2025,Andhra Pradesh,Ananthapuramu,515465,0,6
27-12-2025,Andhra Pradesh,Ananthapuramu,515722,0,1
27-12-2025,Andhra Pradesh,Ananthapuramu,515751,0,3
27-12-2025,Andhra Pradesh,Ananthapuramu,515763,0,2
27-12-2025,Andhra Pradesh,Ananthapuramu,515766,1,0
27-12-2025,Andhra Pradesh,Ananthapuramu,515774,0,0
27-12-2025,Andhra Pradesh,Ananthapuramu,515842,0,3
27-12-2025,Andhra Pradesh,Ananthapuramu,515863,0,1
27-12-2025,Andhra Pradesh,Ananthapuramu,515867,0,1
27-12-2025,Andhra Pradesh,Annamayya,516130,0,6
27-12-2025,Andhra Pradesh,Annamayya,516215,0,3
27-12-2025,Andhra Pradesh,Annamayya,516257,0,2
27-12-2025,Andhra Pradesh,Annamayya,517280,0,1
27-12-2025,Andhra Pradesh,Annamayya,517390,0,2
27-12-2025,Andhra Pradesh,Bapatla,522101,5,9
27-12-2025,Andhra Pradesh,Bapatla,522256,0,1
27-12-2025,Andhra Pradesh,Bapatla,522301,0,1
27-12-2025,Andhra Pradesh,Bapatla,522324,2,2
27-12-2025,Andhra Pradesh,Bapatla,523135,0,1
27-12-2025,Andhra Pradesh,Bapatla,523155,1,8
27-12-2025,Andhra Pradesh,Bapatla,523260,0,1
27-12-2025,Andhra Pradesh,Bapatla,523302,2,1
27-12-2025,Andhra Pradesh,Bapatla,523303,0,1
27-12-2025,Andhra Pradesh,Chittoor,517101,0,3
27-12-2025,Andhra Pradesh,Chittoor,517127,1,5
27-12-2025,Andhra Pradesh,Chittoor,517128,0,4
27-12-2025,Andhra Pradesh,Chittoor,517172,0,7
27-12-2025,Andhra Pradesh,Chittoor,517213,0,8
27-12-2025,Andhra Pradesh,Chittoor,517319,0,2
27-12-2025,Andhra Pradesh,Chittoor,517325,3,43
27-12-2025,Andhra Pradesh,Chittoor,517390,2,7
27-12-2025,Andhra Pradesh,Chittoor,517415,1,17
27-12-2025,Andhra Pradesh,Chittoor,517426,1,0
27-12-2025,Andhra Pradesh,Chittoor,517502,0,5
27-12-2025,Andhra Pradesh,Chittoor,517505,1,3
27-12-2025,Andhra Pradesh,Chittoor,517536,1,2
27-12-2025,Andhra Pradesh,Chittoor,517584,0,1
27-12-2025,Andhra Pradesh,Chittoor,517586,2,5
27-12-2025,Andhra Pradesh,Chittoor,517589,1,12
27-12-2025,Andhra Pradesh,Chittoor,517640,4,12
27-12-2025,Andhra Pradesh,Cuddapah,516002,4,23
27-12-2025,Andhra Pradesh,Cuddapah,516003,5,19
27-12-2025,Andhra Pradesh,Cuddapah,516105,3,7
27-12-2025,Andhra Pradesh,Cuddapah,516127,0,6
27-12-2025,Andhra Pradesh,Cuddapah,516213,1,6
27-12-2025,Andhra Pradesh,Cuddapah,516214,0,14
27-12-2025,Andhra Pradesh,Cuddapah,516217,2,10
27-12-2025,Andhra Pradesh,Cuddapah,516218,1,6
27-12-2025,Andhra Pradesh,Cuddapah,516312,0,2
27-12-2025,Andhra Pradesh,Cuddapah,516360,10,39
27-12-2025,Andhra Pradesh,Cuddapah,516421,0,5
27-12-2025,Andhra Pradesh,Cuddapah,516439,0,2
27-12-2025,Andhra Pradesh,Cuddapah,516454,0,5
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533213,1,0
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533238,0,8
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533261,0,1
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533345,0,2
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533346,0,1
27-12-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533464,1,1
27-12-2025,Andhra Pradesh,East Godavari,507121,0,2
27-12-2025,Andhra Pradesh,East Godavari,507126,1,0
27-12-2025,Andhra Pradesh,East Godavari,533003,1,3
27-12-2025,Andhra Pradesh,East Godavari,533102,1,10
27-12-2025,Andhra Pradesh,East Godavari,533234,1,4
27-12-2025,Andhra Pradesh,East Godavari,533239,0,1
27-12-2025,Andhra Pradesh,East Godavari,533247,3,8
27-12-2025,Andhra Pradesh,East Godavari,533248,1,5
27-12-2025,Andhra Pradesh,East Godavari,533260,0,3
27-12-2025,Andhra Pradesh,East Godavari,533261,0,1
27-12-2025,Andhra Pradesh,East Godavari,533288,0,3
27-12-2025,Andhra Pradesh,East Godavari,533292,1,6
27-12-2025,Andhra Pradesh,East Godavari,533294,1,11
27-12-2025,Andhra Pradesh,East Godavari,533297,0,8
27-12-2025,Andhra Pradesh,East Godavari,533305,0,7
27-12-2025,Andhra Pradesh,East Godavari,533309,0,3
27-12-2025,Andhra Pradesh,East Godavari,533342,0,6
27-12-2025,Andhra Pradesh,East Godavari,533406,0,14
27-12-2025,Andhra Pradesh,East Godavari,533407,1,10
27-12-2025,Andhra Pradesh,East Godavari,533408,0,5
27-12-2025,Andhra Pradesh,East Godavari,533432,1,10
27-12-2025,Andhra Pradesh,East Godavari,533435,2,21
27-12-2025,Andhra Pradesh,East Godavari,533437,3,32
27-12-2025,Andhra Pradesh,East Godavari,533446,3,16
27-12-2025,Andhra Pradesh,East Godavari,533447,1,2
27-12-2025,Andhra Pradesh,East Godavari,533468,1,7
27-12-2025,Andhra Pradesh,East Godavari,534316,0,1
27-12-2025,Andhra Pradesh,East Godavari,534350,1,9
27-12-2025,Andhra Pradesh,Eluru,507114,4,10
27-12-2025,Andhra Pradesh,Eluru,507121,1,0
27-12-2025,Andhra Pradesh,Eluru,521344,0,4
27-12-2025,Andhra Pradesh,Eluru,534002,0,5
27-12-2025,Andhra Pradesh,Eluru,534004,0,5
27-12-2025,Andhra Pradesh,Eluru,534007,1,5
27-12-2025,Andhra Pradesh,Eluru,534165,0,1
27-12-2025,Andhra Pradesh,Eluru,534196,0,1
27-12-2025,Andhra Pradesh,Eluru,534198,2,2
27-12-2025,Andhra Pradesh,Eluru,534451,2,3
27-12-2025,Andhra Pradesh,Guntur,522006,2,22
27-12-2025,Andhra Pradesh,Guntur,522015,0,2
27-12-2025,Andhra Pradesh,Guntur,522017,3,13
27-12-2025,Andhra Pradesh,Guntur,522018,1,8
27-12-2025,Andhra Pradesh,Guntur,522020,1,6
27-12-2025,Andhra Pradesh,Guntur,522034,1,14
27-12-2025,Andhra Pradesh,Guntur,522101,2,23
27-12-2025,Andhra Pradesh,Guntur,522113,1,2
27-12-2025,Andhra Pradesh,Guntur,522213,1,8
27-12-2025,Andhra Pradesh,Guntur,522259,1,5
27-12-2025,Andhra Pradesh,Guntur,522302,0,3
27-12-2025,Andhra Pradesh,Guntur,522304,0,7
27-12-2025,Andhra Pradesh,Guntur,522308,0,3
27-12-2025,Andhra Pradesh,Guntur,522309,0,2
27-12-2025,Andhra Pradesh,Guntur,522330,0,6
27-12-2025,Andhra Pradesh,Guntur,522341,1,2
27-12-2025,Andhra Pradesh,Guntur,522403,2,10
27-12-2025,Andhra Pradesh,Guntur,522410,2,12
27-12-2025,Andhra Pradesh,Guntur,522601,3,42
27-12-2025,Andhra Pradesh,Guntur,522603,1,3
27-12-2025,Andhra Pradesh,Guntur,522615,1,10
27-12-2025,Andhra Pradesh,Guntur,522616,1,12
27-12-2025,Andhra Pradesh,Guntur,522619,0,3
27-12-2025,Andhra Pradesh,Guntur,522647,3,20
27-12-2025,Andhra Pradesh,Guntur,522649,2,12
27-12-2025,Andhra Pradesh,Guntur,522660,2,2
27-12-2025,Andhra Pradesh,Hyderabad,500004,0,6
27-12-2025,Andhra Pradesh,Hyderabad,500008,1,16
27-12-2025,Andhra Pradesh,Hyderabad,500009,0,3
27-12-2025,Andhra Pradesh,Hyderabad,500023,0,3
27-12-2025,Andhra Pradesh,Hyderabad,500042,0,1
27-12-2025,Andhra Pradesh,Hyderabad,500057,0,3
27-12-2025,Andhra Pradesh,Hyderabad,500095,0,2
27-12-2025,Andhra Pradesh,K.V.Rangareddy,501218,0,3
27-12-2025,Andhra Pradesh,Kakinada,533006,2,9
27-12-2025,Andhra Pradesh,Kakinada,533260,0,4
27-12-2025,Andhra Pradesh,Kakinada,533407,0,5
27-12-2025,Andhra Pradesh,Kakinada,533408,2,1
27-12-2025,Andhra Pradesh,Kakinada,533429,3,3
27-12-2025,Andhra Pradesh,Kakinada,533430,0,1
27-12-2025,Andhra Pradesh,Kakinada,533431,1,5
27-12-2025,Andhra Pradesh,Kakinada,533434,1,6
27-12-2025,Andhra Pradesh,Kakinada,533446,1,1
27-12-2025,Andhra Pradesh,Kakinada,533461,0,2
27-12-2025,Andhra Pradesh,Kakinada,533462,1,4
27-12-2025,Andhra Pradesh,Karim Nagar,505302,0,2
27-12-2025,Andhra Pradesh,Karimnagar,505001,0,4
27-12-2025,Andhra Pradesh,Karimnagar,505101,0,3
27-12-2025,Andhra Pradesh,Karimnagar,505102,0,1
27-12-2025,Andhra Pradesh,Karimnagar,505325,0,7
27-12-2025,Andhra Pradesh,Karimnagar,505326,0,1
27-12-2025,Andhra Pradesh,Karimnagar,505450,0,2
27-12-2025,Andhra Pradesh,Karimnagar,505462,0,3
27-12-2025,Andhra Pradesh,Karimnagar,505468,0,5
27-12-2025,Andhra Pradesh,Karimnagar,505473,0,2
27-12-2025,Andhra Pradesh,Karimnagar,505474,0,3
27-12-2025,Andhra Pradesh,Karimnagar,505475,0,1
27-12-2025,Andhra Pradesh,Karimnagar,505480,0,3
27-12-2025,Andhra Pradesh,Karimnagar,505527,0,2
27-12-2025,Andhra Pradesh,Khammam,507001,1,16
27-12-2025,Andhra Pradesh,Khammam,507003,1,10
27-12-2025,Andhra Pradesh,Khammam,507103,0,1
27-12-2025,Andhra Pradesh,Khammam,507123,2,16
27-12-2025,Andhra Pradesh,Khammam,507125,0,3
27-12-2025,Andhra Pradesh,Khammam,507136,1,9
27-12-2025,Andhra Pradesh,Khammam,507138,0,1
27-12-2025,Andhra Pradesh,Khammam,507157,1,4
27-12-2025,Andhra Pradesh,Khammam,507160,0,6
27-12-2025,Andhra Pradesh,Khammam,507161,3,8
27-12-2025,Andhra Pradesh,Khammam,507165,1,13
27-12-2025,Andhra Pradesh,Khammam,507168,0,6
27-12-2025,Andhra Pradesh,Khammam,507303,0,15
27-12-2025,Andhra Pradesh,Khammam,507305,0,4
27-12-2025,Andhra Pradesh,Krishna,520010,1,18
27-12-2025,Andhra Pradesh,Krishna,520015,1,21
27-12-2025,Andhra Pradesh,Krishna,521001,1,46
27-12-2025,Andhra Pradesh,Krishna,521109,0,4
27-12-2025,Andhra Pradesh,Krishna,521126,0,1
27-12-2025,Andhra Pradesh,Krishna,521150,0,1
27-12-2025,Andhra Pradesh,Krishna,521156,2,5
27-12-2025,Andhra Pradesh,Krishna,521158,0,1
27-12-2025,Andhra Pradesh,Krishna,521163,1,1
27-12-2025,Andhra Pradesh,Krishna,521164,0,1
27-12-2025,Andhra Pradesh,Krishna,521183,2,5
27-12-2025,Andhra Pradesh,Krishna,521213,1,11
27-12-2025,Andhra Pradesh,Krishna,521227,1,14
27-12-2025,Andhra Pradesh,Krishna,521228,0,9
27-12-2025,Andhra Pradesh,Krishna,521245,0,4
27-12-2025,Andhra Pradesh,Krishna,521311,0,1
27-12-2025,Andhra Pradesh,Krishna,521321,0,4
27-12-2025,Andhra Pradesh,Krishna,521328,1,7
27-12-2025,Andhra Pradesh,Krishna,521332,0,2
27-12-2025,Andhra Pradesh,Krishna,521344,0,11
27-12-2025,Andhra Pradesh,Krishna,521356,1,4
27-12-2025,Andhra Pradesh,Krishna,521366,1,14
27-12-2025,Andhra Pradesh,Krishna,521369,0,6
27-12-2025,Andhra Pradesh,Krishna,521403,2,35
27-12-2025,Andhra Pradesh,Kurnool,518003,5,40
27-12-2025,Andhra Pradesh,Kurnool,518122,1,8
27-12-2025,Andhra Pradesh,Kurnool,518123,2,11
27-12-2025,Andhra Pradesh,Kurnool,518135,1,4
27-12-2025,Andhra Pradesh,Kurnool,518216,0,16
27-12-2025,Andhra Pradesh,Kurnool,518221,2,7
27-12-2025,Andhra Pradesh,Kurnool,518323,1,6
27-12-2025,Andhra Pradesh,Kurnool,518344,6,27
27-12-2025,Andhra Pradesh,Kurnool,518348,2,8
27-12-2025,Andhra Pradesh,Kurnool,518349,1,0
27-12-2025,Andhra Pradesh,Kurnool,518385,2,6
27-12-2025,Andhra Pradesh,Kurnool,518411,0,1
27-12-2025,Andhra Pradesh,Kurnool,518412,3,5
27-12-2025,Andhra Pradesh,Kurnool,518452,3,22
27-12-2025,Andhra Pradesh,Kurnool,518463,0,10
27-12-2025,Andhra Pradesh,Kurnool,518468,2,13
27-12-2025,Andhra Pradesh,Kurnool,518512,0,6
27-12-2025,Andhra Pradesh,Kurnool,518543,5,22
27-12-2025,Andhra Pradesh,Kurnool,518563,0,2
27-12-2025,Andhra Pradesh,Kurnool,518594,0,5
27-12-2025,Andhra Pradesh,Mahabub Nagar,509125,0,10
27-12-2025,Andhra Pradesh,Mahabub Nagar,509132,0,5
27-12-2025,Andhra Pradesh,Mahabub Nagar,509153,0,1
27-12-2025,Andhra Pradesh,Mahabub Nagar,509228,0,2
27-12-2025,Andhra Pradesh,Mahabub Nagar,509339,0,7
27-12-2025,Andhra Pradesh,Mahabub Nagar,509350,0,2
27-12-2025,Andhra Pradesh,Mahabub Nagar,509351,0,1
27-12-2025,Andhra Pradesh,Mahabub Nagar,509352,0,1
27-12-2025,Andhra Pradesh,Mahabub Nagar,509409,0,3
27-12-2025,Andhra Pradesh,Mahabub Nagar,509411,0,4
27-12-2025,Andhra Pradesh,Mahbubnagar,509102,1,15
27-12-2025,Andhra Pradesh,Mahbubnagar,509126,0,2
27-12-2025,Andhra Pradesh,Mahbubnagar,509132,0,1
27-12-2025,Andhra Pradesh,Mahbubnagar,509204,0,1
27-12-2025,Andhra Pradesh,Medak,502001,1,4
27-12-2025,Andhra Pradesh,Medak,502109,0,3
27-12-2025,Andhra Pradesh,Medak,502210,0,1
27-12-2025,Andhra Pradesh,Medak,502247,1,5
27-12-2025,Andhra Pradesh,Medak,502255,1,4
27-12-2025,Andhra Pradesh,Medak,502273,0,1
27-12-2025,Andhra Pradesh,Medak,502279,2,3
27-12-2025,Andhra Pradesh,Medak,502286,0,8
27-12-2025,Andhra Pradesh,Medak,502301,0,1
27-12-2025,Andhra Pradesh,Medak,502335,1,1
27-12-2025,Andhra Pradesh,Medak,502336,0,2
27-12-2025,Andhra Pradesh,Medak,502375,0,1
27-12-2025,Andhra Pradesh,N. T. R,520001,1,14
27-12-2025,Andhra Pradesh,N. T. R,520011,1,2
27-12-2025,Andhra Pradesh,N. T. R,520015,3,28
27-12-2025,Andhra Pradesh,N. T. R,521170,1,1
27-12-2025,Andhra Pradesh,N. T. R,521228,0,4
27-12-2025,Andhra Pradesh,N. T. R,521229,0,2
27-12-2025,Andhra Pradesh,Nalgonda,508202,0,10
27-12-2025,Andhra Pradesh,Nalgonda,508204,1,9
27-12-2025,Andhra Pradesh,Nalgonda,508207,0,15
27-12-2025,Andhra Pradesh,Nalgonda,508217,0,5
27-12-2025,Andhra Pradesh,Nalgonda,508254,0,2
27-12-2025,Andhra Pradesh,Nalgonda,508266,0,3
27-12-2025,Andhra Pradesh,Nalgonda,508277,0,1
27-12-2025,Andhra Pradesh,Nalgonda,508278,0,9
27-12-2025,Andhra Pradesh,Nalgonda,508279,0,6
27-12-2025,Andhra Pradesh,Nalgonda,508280,0,11
27-12-2025,Andhra Pradesh,Nalgonda,508284,1,6
27-12-2025,Andhra Pradesh,Nandyal,518134,0,3
27-12-2025,Andhra Pradesh,Nandyal,518206,0,1
27-12-2025,Andhra Pradesh,Nandyal,518401,2,6
27-12-2025,Andhra Pradesh,Nandyal,518405,0,1
27-12-2025,Andhra Pradesh,Nandyal,518411,1,0
27-12-2025,Andhra Pradesh,Nandyal,518593,0,1
27-12-2025,Andhra Pradesh,Nellore,524142,0,5
27-12-2025,Andhra Pradesh,Nellore,524218,2,11
27-12-2025,Andhra Pradesh,Nellore,524224,0,2
27-12-2025,Andhra Pradesh,Nellore,524227,0,2
27-12-2025,Andhra Pradesh,Nellore,524230,0,3
27-12-2025,Andhra Pradesh,Nellore,524301,1,2
27-12-2025,Andhra Pradesh,Nellore,524305,4,13
27-12-2025,Andhra Pradesh,Nellore,524312,0,2
27-12-2025,Andhra Pradesh,Nellore,524314,3,12
27-12-2025,Andhra Pradesh,Nellore,524345,2,11
27-12-2025,Andhra Pradesh,Nellore,524410,0,4
27-12-2025,Andhra Pradesh,Nellore,524415,0,4
27-12-2025,Andhra Pradesh,Nellore,524421,0,5
27-12-2025,Andhra Pradesh,Nizamabad,503111,0,2
27-12-2025,Andhra Pradesh,Nizamabad,503224,0,4
27-12-2025,Andhra Pradesh,Nizamabad,503230,0,6
27-12-2025,Andhra Pradesh,Nizamabad,503307,1,4
27-12-2025,Andhra Pradesh,Palnadu,522403,3,5
27-12-2025,Andhra Pradesh,Palnadu,522411,0,4
27-12-2025,Andhra Pradesh,Palnadu,522415,1,0
27-12-2025,Andhra Pradesh,Palnadu,522426,4,11
27-12-2025,Andhra Pradesh,Palnadu,522436,0,1
27-12-2025,Andhra Pradesh,Palnadu,522601,2,22
27-12-2025,Andhra Pradesh,Palnadu,522603,0,2
27-12-2025,Andhra Pradesh,Palnadu,522614,0,8
27-12-2025,Andhra Pradesh,Palnadu,522616,0,6
27-12-2025,Andhra Pradesh,Palnadu,522658,0,1
27-12-2025,Andhra Pradesh,Parvathipuram Manyam,535527,0,1
27-12-2025,Andhra Pradesh,Prakasam,523115,0,3
27-12-2025,Andhra Pradesh,Prakasam,523180,1,13
27-12-2025,Andhra Pradesh,Prakasam,523213,0,3
27-12-2025,Andhra Pradesh,Prakasam,523224,0,4
27-12-2025,Andhra Pradesh,Prakasam,523227,0,4
27-12-2025,Andhra Pradesh,Prakasam,523246,0,9
27-12-2025,Andhra Pradesh,Prakasam,523252,0,5
27-12-2025,Andhra Pradesh,Prakasam,523254,0,8
27-12-2025,Andhra Pradesh,Prakasam,523270,2,8
27-12-2025,Andhra Pradesh,Prakasam,523271,1,5
27-12-2025,Andhra Pradesh,Prakasam,523273,1,3
27-12-2025,Andhra Pradesh,Prakasam,523292,1,8
27-12-2025,Andhra Pradesh,Prakasam,523302,0,12
27-12-2025,Andhra Pradesh,Prakasam,523305,0,14
27-12-2025,Andhra Pradesh,Prakasam,523326,4,13
27-12-2025,Andhra Pradesh,Prakasam,523335,0,8
27-12-2025,Andhra Pradesh,Prakasam,523346,2,2
27-12-2025,Andhra Pradesh,Rangareddi,500019,0,1
27-12-2025,Andhra Pradesh,Rangareddi,500032,0,1
27-12-2025,Andhra Pradesh,Rangareddi,500035,2,8
27-12-2025,Andhra Pradesh,Rangareddi,500039,0,3
27-12-2025,Andhra Pradesh,Rangareddi,500060,1,4
27-12-2025,Andhra Pradesh,Rangareddi,500070,1,5
27-12-2025,Andhra Pradesh,Rangareddi,500079,0,7
27-12-2025,Andhra Pradesh,Rangareddi,500088,0,2
27-12-2025,Andhra Pradesh,Rangareddi,500092,2,12
